TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-11-01 14:50:43.222,0.0,0.938379,0.4394507,1.153337,0.0,0.83956116,0.28994632,0.64942056,0.0,1.2009538,0.66969115,1.0445278,0.0,1.1115243,-0.2493039,0.78606325,0.0,0.6884463,-0.45780045,0.63553685,1467.0696,1097.1794,848.97437,1342.5641,157.54579,-0.06494140625,0.15203857421875,0.986572265625,-2.340240478515625,1.9439697265625,1.15142822265625,1,1.0,1.0,1.0,1.0,70.53
2020-11-01 14:50:44.248,1.0195601,0.938379,0.7177048,0.91112065,0.761213,0.83956116,0.43475413,0.61858684,0.77820104,1.2009538,0.6766946,0.57652676,0.9805775,1.1115243,-0.04708515,0.83554375,0.65929526,0.6884463,-0.38757518,0.6433665,979.92676,1081.0623,822.7839,861.4652,418.64468,-0.152587890625,0.09722900390625,0.9937744140625,-3.147735595703125,1.8243408203125,-1.143951416015625,1,1.0,1.0,1.0,1.0,70.53
2020-11-01 14:50:44.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:44.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:45.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:45.266,1.1066257,0.938379,1.3450395,0.91112065,0.8064208,0.83956116,0.9827437,0.61858684,0.7407467,1.2009538,0.659565,0.57652676,0.90173256,1.1115243,0.06395586,0.83554375,0.5403346,0.6884463,-0.20802863,0.6433665,337.25275,0.0,869.5238,481.0989,0.0,-0.20703125,0.076416015625,0.9697265625,-3.775787353515625,5.682373046875,0.6280517578125,1,4.0,4.0,1.0,1.0,70.53
2020-11-01 14:50:45.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:45.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:46.282,1.1066257,0.938379,1.2627399,1.2881805,0.8064208,0.83956116,0.84278446,1.2076614,0.7407467,1.2009538,0.7010277,1.2001877,0.90173256,1.1115243,0.14151427,1.1040596,0.5403346,0.6884463,-0.25070193,0.6644161,0.0,0.0,863.47986,350.1465,128.93773,-0.22125244140625,0.0831298828125,0.96685791015625,-1.667327880859375,0.64300537109375,2.3626708984375,1,4.0,4.0,1.0,1.0,70.53
2020-11-01 14:50:46.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:47.290,1.1066257,0.938379,0.9360261,1.2379147,0.8064208,0.83956116,0.66854733,1.1567285,0.7407467,1.2009538,0.6354589,0.7810647,0.90173256,1.1115243,0.07906745,1.1170504,0.5403346,0.6884463,-0.13365686,0.6396644,48.754578,0.0,860.2564,417.83884,0.0,-0.21295166015625,0.087646484375,0.96875,-2.265472412109375,1.36077880859375,1.09161376953125,1,4.0,4.0,1.0,1.0,70.53
2020-11-01 14:50:47.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:48.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:48.309,1.1066257,0.938379,0.57499856,1.2429975,0.8064208,0.83956116,0.46525392,1.1477941,0.7407467,1.2009538,0.2928873,0.74444145,0.90173256,1.1115243,-0.065915525,1.1188017,0.5403346,0.6884463,-0.28941566,0.6166809,365.4579,463.7729,871.9414,547.5824,683.36993,-0.2156982421875,0.0908203125,0.96917724609375,-1.936492919921875,1.973876953125,1.39068603515625,1,2.0,4.0,1.0,1.0,70.53
2020-11-01 14:50:49.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-01 14:50:49.332,1.1066257,0.938379,0.5307864,0.16911054,0.8064208,0.83956116,0.25674194,0.33270934,0.7407467,1.2009538,-0.09309433,0.37682477,0.90173256,1.1115243,-0.27632704,0.5196479,0.5403346,0.6884463,-0.4143445,0.85137403,263.9194,113.22344,890.87915,500.8425,424.68866,-0.29608154296875,0.09051513671875,0.95458984375,-0.814971923828125,-0.246734619140625,1.816864013671875,1,4.0,4.0,1.0,1.0,70.53
2020-11-01 14:50:50.336,1.1066257,0.938379,0.724186,0.21819258,0.8064208,0.83956116,0.4008552,0.34954873,0.7407467,1.2009538,-0.3166297,0.33728895,0.90173256,1.1115243,-0.43277743,0.53194994,0.5403346,0.6884463,-0.47950092,0.762796,769.19415,899.34064,868.71796,788.1319,1172.1245,-0.28363037109375,0.0968017578125,0.9490966796875,-2.325286865234375,2.011260986328125,1.308441162109375,1,1.0,4.0,1.0,1.0,70.53
2020-11-01 14:50:51.343,1.1066257,0.938379,0.724186,0.21819258,0.8064208,0.83956116,0.4008552,0.34954873,0.7407467,1.2009538,-0.3166297,0.33728895,0.90173256,1.1115243,-0.43277743,0.53194994,0.5403346,0.6884463,-0.47950092,0.762796,522.6007,616.8865,869.5238,707.5458,1033.5165,-0.357421875,0.1690673828125,0.9190673828125,-4.388885498046875,0.11962890625,4.47113037109375,1,1.0,4.0,1.0,1.0,70.53
2020-11-01 14:50:52.355,1.1066257,0.938379,0.56736594,0.21819258,0.8064208,0.83956116,0.43718064,0.34954873,0.7407467,1.2009538,0.18359767,0.33728895,0.90173256,1.1115243,0.5324472,0.53194994,0.5403346,0.6884463,0.5783251,0.762796,780.07324,730.9158,844.1392,848.5714,387.21613,-0.32501220703125,0.16278076171875,0.9432373046875,-2.699127197265625,3.529052734375,0.67291259765625,1,2.0,4.0,1.0,2.0,70.53
2020-11-01 14:50:53.373,1.1066257,0.938379,0.76954144,0.21819258,0.8064208,0.83956116,0.42959273,0.34954873,0.7407467,1.2009538,0.5569163,0.33728895,0.90173256,1.1115243,0.33863637,0.53194994,0.5403346,0.6884463,0.17723458,0.762796,1468.2784,148.68132,830.4396,1228.1318,83.40659,-0.29193115234375,0.12451171875,0.93865966796875,-3.132781982421875,2.1832275390625,1.03179931640625,1,2.0,4.0,1.0,2.0,70.53
2020-11-01 14:50:54.394,1.1066257,0.938379,0.8998208,0.21819258,0.8064208,0.83956116,0.551279,0.34954873,0.7407467,1.2009538,0.5557569,0.33728895,0.90173256,1.1115243,0.06276645,0.53194994,0.5403346,0.6884463,0.012769076,0.762796,1509.7803,57.216118,840.10986,1150.3663,163.99268,-0.2735595703125,0.11199951171875,0.93939208984375,1.084136962890625,0.7177734375,6.901092529296875,1,2.0,4.0,1.0,2.0,70.53
2020-11-01 14:50:55.409,1.1066257,0.938379,0.63829315,0.21819258,0.8064208,0.83956116,0.36286968,0.34954873,0.7407467,1.2009538,0.12969977,0.33728895,0.90173256,1.1115243,0.3318196,0.53194994,0.5403346,0.6884463,0.18318518,0.762796,822.7839,822.381,849.3773,851.39197,476.66666,-0.31072998046875,0.09100341796875,0.93463134765625,-1.98883056640625,-3.656158447265625,1.278533935546875,1,2.0,4.0,1.0,2.0,70.53
2020-11-01 14:50:56.440,1.1066257,0.938379,0.5496887,0.21819258,0.8064208,0.83956116,-0.0044484064,0.34954873,0.7407467,1.2009538,0.2521935,0.33728895,0.90173256,1.1115243,0.22892155,0.53194994,0.5403346,0.6884463,0.054979358,0.762796,361.42856,0.0,852.6007,510.51282,0.0,-0.27655029296875,0.1038818359375,0.938720703125,-2.833709716796875,2.9608154296875,1.21124267578125,1,2.0,4.0,1.0,2.0,70.53
