TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-11-15 15:39:59.970,1.3426301,0.4275297,0.8898715,0.9738422,0.978455,0.22580177,0.4471176,1.4757631,1.2630677,0.3695556,0.5503051,1.3766013,0.8294656,-0.023231566,-0.083764724,1.1831269,0.7619959,-0.55487347,-0.29272497,0.8079,532.27106,859.85345,867.9121,408.1685,10.07326,-0.24420166015625,0.18756103515625,0.950439453125,-2.1234130859375,1.981353759765625,0.650482177734375,1,2.0,1.0,1.0,2.0,92.58
2020-11-15 15:40:00.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-11-15 15:40:00.982,1.3426301,0.37560567,0.5837329,0.9738422,0.978455,0.4004237,0.38638234,1.4757631,1.2630677,0.39532372,0.32424378,1.3766013,0.8294656,0.092901774,-0.32867658,1.1831269,0.7619959,-0.8152045,-0.64801085,0.8079,869.12085,888.86444,830.0366,853.8095,406.95972,-0.25018310546875,0.18408203125,0.94708251953125,-2.549591064453125,2.579498291015625,1.323394775390625,1,2.0,1.0,1.0,2.0,92.58
2020-11-15 15:40:01.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-15 15:40:01.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-15 15:40:01.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-11-15 15:40:01.987,1.3426301,0.21581608,0.7155331,0.9738422,0.978455,0.21226497,0.25962782,1.4757631,1.2630677,0.31957242,0.24518792,1.3766013,0.8294656,0.07765513,-0.31071585,1.1831269,0.7619959,-0.7500206,-0.5831457,0.8079,930.3663,838.0952,834.4689,971.8681,648.71796,-0.2537841796875,0.185791015625,0.9478759765625,-2.893524169921875,2.041168212890625,0.964508056640625,1,2.0,1.0,1.0,2.0,92.58
2020-11-15 15:40:02.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-15 15:40:02.996,1.3426301,0.5128985,0.7459707,0.9738422,0.978455,0.33002514,0.26682907,1.4757631,1.2630677,0.36666787,0.22266817,1.3766013,0.8294656,-0.14981867,-0.3065899,1.1831269,0.7619959,-0.13942714,-0.53058654,0.8079,1068.5714,822.381,817.1429,1188.2417,82.60073,-0.25054931640625,0.1832275390625,0.9471435546875,-2.489776611328125,2.093505859375,1.128997802734375,1,2.0,1.0,1.0,2.0,92.58
2020-11-15 15:40:04.001,0.26825505,0.3452216,0.483988,0.9738422,0.2930266,0.28161696,-0.21048073,1.4757631,0.4342986,0.49750605,-0.14618607,1.3766013,0.45621973,0.03795361,-0.39601234,1.1831269,0.051394634,-0.5428512,-0.8609583,0.8079,659.19415,845.34796,850.18317,632.6007,136.99634,-0.24871826171875,0.18231201171875,0.94537353515625,-2.40753173828125,1.68975830078125,0.95703125,1,1.0,1.0,1.0,1.0,92.58
2020-11-15 15:40:04.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-11-15 15:40:04.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-11-15 15:40:04.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
