TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-03-20 10:34:44.975,0.0,0.0448144,0.27676362,0.0,0.0,-0.5053569,-0.2318881,0.0,0.0,0.12878115,0.073301375,0.0,0.0,-0.16666381,-0.21926172,0.0,0.0,-0.39726952,-0.39172214,0.0,212.74725,885.2381,856.2271,159.96336,0.0,0.04815673828125,0.1485595703125,0.986572265625,-3.566436767578125,3.27484130859375,2.4822998046875,1,4.0,1.0,1.0,2.0,61.19
2022-03-20 10:34:45.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-03-20 10:34:46.005,0.0,0.8537001,0.7439131,0.0,0.0,0.04755507,0.056210663,0.0,0.0,0.17633955,0.17991143,0.0,0.0,-0.08857427,-0.18592754,0.0,0.0,-0.28556556,-0.41674837,0.0,0.0,876.3736,848.97437,0.0,136.5934,0.0867919921875,0.14605712890625,0.983154296875,-4.044952392578125,1.577606201171875,-2.37762451171875,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:46.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-03-20 10:34:47.015,0.0,1.0274456,1.0164719,0.0,0.0,0.1806708,0.11652238,0.0,0.0,0.18686253,0.098699056,0.0,0.0,-0.009225586,-0.112230286,0.0,0.0,-0.20981428,-0.33685836,0.0,828.022,869.12085,848.1685,704.3223,295.348,0.06451416015625,0.14013671875,0.98486328125,-3.1103515625,1.876678466796875,-0.844879150390625,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:48.020,0.0,0.99158335,1.0253421,0.0,0.0,0.07162243,0.1345522,0.0,0.0,0.045218654,0.20105995,0.0,0.0,-0.21343051,-0.13642082,0.0,0.0,-0.161288,-0.2994963,0.0,848.97437,859.0476,849.7802,942.0513,1336.9231,0.06573486328125,0.14178466796875,0.98614501953125,-2.519683837890625,1.846771240234375,0.7177734375,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:49.040,0.0,1.0147537,1.0729916,0.0,0.0,-0.042216677,-0.036081858,0.0,0.0,0.04099589,0.11802992,0.0,0.0,-0.04734008,-0.21409398,0.0,0.0,-0.23042509,-0.27077597,0.0,435.56778,868.315,852.1978,430.7326,988.3883,0.06109619140625,0.14141845703125,0.98529052734375,-2.691650390625,2.28790283203125,0.76263427734375,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:49.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-03-20 10:34:50.058,0.0,0.9774846,0.94021904,0.0,0.0,-0.028503824,0.21578735,0.0,0.0,-0.097897775,-0.02803049,0.0,0.0,0.032230835,-0.12332787,0.0,0.0,-0.20986232,-0.5981926,0.0,1060.1099,859.0476,857.03296,1039.1575,1509.7803,0.0648193359375,0.1484375,0.9849853515625,-2.37762451171875,2.1533203125,0.157012939453125,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:51.090,0.0,0.99124396,1.014939,0.0,0.0,0.018203434,0.15006317,0.0,0.0,-0.093252026,0.01418808,0.0,0.0,-0.03466794,-0.30567646,0.0,0.0,-0.29728913,-0.58753884,0.0,407.76556,853.4066,848.97437,460.54944,0.0,0.05926513671875,0.14227294921875,0.9827880859375,-2.49725341796875,2.1533203125,0.8074951171875,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:51.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-03-20 10:34:52.116,0.0,0.9351281,0.9609401,0.0,0.0,0.09657984,0.16161819,0.0,0.0,-0.111572586,0.049608506,0.0,0.0,-0.09344931,-0.29880306,0.0,0.0,-0.15491728,-0.31418005,0.0,186.55678,855.42126,849.7802,191.79488,1465.8608,0.0684814453125,0.15777587890625,0.986328125,-1.1065673828125,1.413116455078125,0.0299072265625,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:53.136,0.0,0.84916836,0.53843516,0.0,0.0,0.23536609,0.22143689,0.0,0.0,0.11493998,0.10130264,0.0,0.0,-0.05530786,-0.0919442,0.0,0.0,-0.17292626,-0.2814386,0.0,86.227104,859.0476,842.9304,173.66301,100.32967,-0.002197265625,0.095703125,0.9927978515625,-4.68048095703125,1.62994384765625,3.102874755859375,1,4.0,1.0,1.0,2.0,61.28
2022-03-20 10:34:53.170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-03-20 10:34:53.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
