TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-01-11 22:33:12.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-5257
2023-01-11 22:33:12.999,0.087240584,0.92721075,0.3625934,0.6805893,0.2953202,-0.16885702,-0.18385033,0.13525216,0.83293897,-0.14133964,-0.06123566,0.950807,1.5766797,-0.14659852,-0.33559227,1.0172508,1.5428045,-0.5705003,-0.7108793,1.0115304,828.022,838.9011,817.5458,885.2381,1263.9927,0.50030517578125,0.3428955078125,0.8765869140625,-5.14404296875,11.5142822265625,0.590667724609375,1,1.0,1.0,1.0,1.0,30.47
2023-01-11 22:33:14.029,-0.10163878,0.92721075,0.37587953,0.99503356,0.32154003,-0.16885702,-0.1458387,0.49158445,0.72830075,-0.14133964,-0.08912886,0.9824056,1.6366189,-0.14659852,-0.31920245,1.2232871,1.5481,-0.5705003,-0.72058976,1.1688728,823.5897,840.10986,778.0586,917.8755,1063.7362,0.21234130859375,0.14654541015625,0.94903564453125,0.70281982421875,5.12908935546875,17.5555419921875,1,1.0,1.0,1.0,1.0,30.47
2023-01-11 22:33:15.049,-0.10163878,1.361175,0.37587953,0.7629943,0.32154003,0.69661933,-0.1458387,0.73926574,0.72830075,0.57224995,-0.08912886,1.4357578,1.6366189,0.025459,-0.31920245,1.5394349,1.5481,-0.17591472,-0.72058976,0.9698544,818.7546,842.9304,813.91943,867.9121,928.3516,0.19189453125,0.27874755859375,0.8768310546875,7.259979248046875,-20.957489013671875,-0.13458251953125,1,1.0,1.0,1.0,1.0,30.47
2023-01-11 22:33:15.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-01-11 22:33:16.054,0.9462447,1.3719233,0.90054655,0.59265,0.86118144,0.6309727,0.09792435,0.69073725,1.3310031,0.32721373,0.3734174,1.3010391,1.3228124,-0.018984754,-0.2362344,1.4492189,1.2598132,-0.20803875,-0.05328793,0.9151211,831.6484,714.7985,692.23444,802.6374,758.315,0.3843994140625,0.5135498046875,0.787841796875,17.3162841796875,29.735260009765625,48.73382568359375,1,1.0,1.0,1.0,1.0,30.47
2023-01-11 22:33:16.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-01-11 22:33:16.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-01-11 22:33:17.081,1.0065976,1.4503093,0.90054655,0.6220019,0.91298527,0.6203086,0.09792435,0.65435696,1.3226277,0.2236652,0.3734174,1.1553599,1.3772486,-0.08920052,-0.2362344,1.4076872,1.3385082,-0.18190296,-0.05328793,0.84169716,849.3773,832.0513,769.19415,899.7436,1204.762,-0.009033203125,0.31280517578125,1.00811767578125,-9.989013671875,-4.26177978515625,-33.7054443359375,1,1.0,1.0,1.0,1.0,30.06
2023-01-11 22:33:18.098,1.0065976,0.5908465,0.90054655,0.6220019,0.91298527,0.4716899,0.09792435,0.65435696,1.3226277,0.25382438,0.3734174,1.1553599,1.3772486,-0.18787627,-0.2362344,1.4076872,1.3385082,0.08249042,-0.05328793,0.84169716,871.53845,834.0659,782.49084,909.81683,888.46155,0.1099853515625,0.367431640625,0.9205322265625,-1.51031494140625,-12.15728759765625,-15.5517578125,1,1.0,1.0,1.0,1.0,30.06
2023-01-11 22:33:19.127,1.0026765,0.54430646,0.90054655,0.6220019,0.8712352,0.41986397,0.09792435,0.65435696,1.3820639,0.31782186,0.3734174,1.1553599,1.6702728,-0.019695507,-0.2362344,1.4076872,1.3913695,-0.056032542,-0.05328793,0.84169716,816.337,835.6777,784.10254,859.0476,898.1319,0.09014892578125,0.471435546875,0.8936767578125,-5.181427001953125,7.40203857421875,4.05242919921875,1,1.0,1.0,1.0,1.0,30.06
