TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-12-03 15:42:53.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-5257
2022-12-03 15:42:54.277,-0.05012472,-0.07280409,0.23141539,0.55333644,-0.16652529,-0.56411576,0.055235982,0.74682367,0.40364215,-0.4471328,0.23835164,0.5694448,0.06808368,-0.19703157,-0.048216097,0.5795634,-0.37883815,-0.4951091,-0.28885815,0.03911508,869.92676,843.73627,842.52747,791.3553,1191.0623,-0.11932373046875,0.05889892578125,0.9771728515625,-1.973876953125,0.441131591796875,0.9869384765625,1,1.0,1.0,1.0,1.0,42.81
2022-12-03 15:42:54.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-12-03 15:42:55.282,0.100728646,0.31274188,0.74042934,0.55333644,-0.22478874,-0.16462246,0.08989157,0.74682367,0.06943477,-0.18596555,0.072824344,0.5694448,-0.21685517,-0.26828158,-0.0589019,0.5795634,-0.40102997,-0.51859355,-0.17006032,0.03911508,803.8461,853.00366,849.7802,803.0403,224.0293,-0.14886474609375,0.1370849609375,0.97271728515625,-2.908477783203125,0.680389404296875,2.968292236328125,1,1.0,1.0,1.0,1.0,42.81
2022-12-03 15:42:56.287,0.33072376,0.041741673,0.4280827,0.54965985,0.5684991,-0.13845581,0.07416966,0.6328269,0.55742306,-0.08197438,0.22009823,0.95420116,-0.012454393,-0.21486641,0.028322931,0.30418712,-0.14048612,-0.48503348,-0.071415715,0.10382335,828.4249,848.5714,842.1245,822.7839,391.24542,-0.1612548828125,0.1170654296875,0.97955322265625,-1.39068603515625,1.55517578125,2.160797119140625,1,1.0,1.0,1.0,1.0,42.80
2022-12-03 15:42:57.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-12-03 15:42:57.307,0.32451805,-0.18150829,0.29380354,0.7648918,0.52340305,-0.051517777,0.27988678,0.79662347,0.5724184,0.25629017,0.31020692,0.98361504,0.06745344,-0.24019131,0.11912925,0.37814215,-0.1816423,-0.3294182,-0.18550572,0.10985991,805.8608,848.97437,843.73627,817.1429,242.96703,-0.16900634765625,0.1168212890625,0.97540283203125,-1.9439697265625,2.519683837890625,0.545806884765625,1,1.0,1.0,1.0,1.0,42.80
2022-12-03 15:42:58.327,0.2806189,-0.09245589,0.33561146,0.62581486,0.4966271,0.01780139,0.08221516,0.7794805,0.48188764,0.37409705,0.13827063,0.8235854,0.15460023,-0.1098786,0.22484921,0.33071825,-0.1142218,-0.2256942,-0.114640415,0.18691853,788.1319,848.5714,850.18317,804.2491,311.86813,-0.166259765625,0.1142578125,0.9755859375,-2.355194091796875,2.16827392578125,1.1065673828125,1,1.0,1.0,1.0,1.0,42.80
2022-12-03 15:42:59.357,0.23890343,0.07139205,0.098784976,-0.005396541,0.18974268,-0.19815129,-0.123718046,-0.19349878,0.048198827,-0.2570721,-0.051702637,0.056801483,-0.014863575,-0.15200545,0.16467038,0.19869055,-0.10663981,-0.40170372,-0.22656858,0.15187666,780.4762,848.5714,858.6447,809.4872,213.95604,-0.166748046875,0.11767578125,0.975341796875,-2.056121826171875,2.1832275390625,0.7177734375,1,1.0,1.0,1.0,1.0,42.80
2022-12-03 15:42:59.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-12-03 15:43:00.382,0.31452423,0.29916134,0.19923356,0.041006457,0.20106451,-0.4762802,-0.42312595,-0.37034556,-0.20304716,-0.16877086,-0.03256979,-0.38499597,0.02721311,-0.20270143,0.10397321,0.014094179,-0.05340048,-0.38130304,0.04404471,-0.06261198,796.99634,856.63007,852.6007,808.68134,342.89377,-0.16546630859375,0.1141357421875,0.9757080078125,-2.572021484375,1.906585693359375,0.6878662109375,1,1.0,1.0,1.0,1.0,42.80
