TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-11-26 11:29:45.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-5257
2022-11-26 11:29:45.670,0.51741153,0.79042125,1.1533327,0.64465606,0.39353463,0.16619073,0.6440378,0.38718262,0.49345872,0.10511552,0.41448876,1.2087493,0.84077793,-0.017652007,0.0493781,1.0271889,0.8686177,-0.139694,0.059139155,0.9629528,871.53845,857.03296,854.61536,872.74725,876.3736,0.6337890625,0.11328125,0.7635498046875,-3.18511962890625,0.366363525390625,-0.635528564453125,1,1.0,1.0,1.0,1.0,66.23
2022-11-26 11:29:46.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:46.684,0.51741153,0.85960895,0.4039772,0.6207045,0.39353463,0.044764575,-0.24046995,0.49854156,0.49345872,0.12101851,-0.34752876,1.2597339,0.84077793,0.022615198,-0.11306471,1.0024239,0.8686177,-0.11088527,-0.31775954,1.0701456,909.011,905.78754,890.87915,844.1392,744.21246,0.585693359375,0.15924072265625,0.8076171875,-13.7274169921875,13.719940185546875,-37.7728271484375,1,1.0,1.0,1.0,1.0,66.23
2022-11-26 11:29:47.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:47.692,0.51741153,1.1255661,0.4039772,0.79671407,0.39353463,0.13580738,-0.24046995,0.64840317,0.49345872,-0.14797197,-0.34752876,0.84965175,0.84077793,0.15003948,-0.11306471,1.0667428,0.8686177,0.0069801086,-0.31775954,0.9810219,871.53845,858.6447,864.2857,838.9011,910.2198,0.50360107421875,0.12799072265625,0.85357666015625,0.79254150390625,2.130889892578125,-0.7177734375,1,1.0,1.0,1.0,1.0,66.23
2022-11-26 11:29:48.698,0.51741153,1.1438509,0.39870906,0.79671407,0.39353463,0.15718669,-0.097184226,0.64840317,0.49345872,-0.14797197,-0.06587771,0.84965175,0.84077793,0.1860719,0.46446592,1.0667428,0.8686177,0.042316306,0.581085,0.9810219,848.1685,858.24176,847.3626,829.6337,850.18317,0.49957275390625,0.1278076171875,0.84967041015625,-6.422576904296875,1.457977294921875,-4.26177978515625,1,1.0,1.0,1.0,1.0,66.23
2022-11-26 11:29:49.717,1.1221788,0.72884667,0.31122327,0.79671407,0.9904368,0.30948034,-0.22589129,0.64840317,1.1715453,0.23330611,0.28866804,0.84965175,1.0919275,0.6200968,0.46983656,1.0667428,0.97911614,0.43443587,0.5825116,0.9810219,836.4835,849.3773,849.7802,834.87177,795.38464,0.5716552734375,0.1392822265625,0.81585693359375,-7.424468994140625,0.127105712890625,-7.544097900390625,1,1.0,1.0,1.0,1.0,66.23
2022-11-26 11:29:50.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:50.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:50.734,0.67812943,0.9428474,0.5835854,0.18178023,0.72106737,0.40586722,-0.04626474,0.6708521,1.1834689,0.1924082,0.45677143,0.66216344,0.80416226,0.26207665,0.17824171,0.9180621,1.0052726,0.32252133,0.2987476,1.2629904,875.16486,859.0476,859.0476,836.4835,814.3223,0.22467041015625,0.3804931640625,0.93853759765625,-11.46942138671875,-4.38140869140625,-6.4898681640625,1,1.0,1.0,1.0,1.0,66.23
2022-11-26 11:29:51.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-26 11:29:51.789,0.3781119,0.75566196,0.96680486,0.18178023,0.557147,0.230588,0.29451567,0.6708521,0.97331953,-0.14330263,0.423965,0.66216344,0.696225,0.011844324,0.1330682,0.9180621,0.92633396,0.21421014,0.24865203,1.2629904,933.1868,864.68866,815.5311,809.89014,689.81683,0.161376953125,0.14337158203125,0.92449951171875,-17.39105224609375,-5.12908935546875,-7.2076416015625,1,1.0,1.0,1.0,1.0,66.23
2022-11-26 11:29:52.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:52.816,0.3781119,0.75566196,0.96680486,0.18178023,0.557147,0.230588,0.29451567,0.6708521,0.97331953,-0.14330263,0.423965,0.66216344,0.696225,0.011844324,0.1330682,0.9180621,0.92633396,0.21421014,0.24865203,1.2629904,865.89746,904.17584,847.3626,865.4945,876.3736,0.1856689453125,0.03277587890625,0.88421630859375,-13.29376220703125,9.876861572265625,8.381500244140625,1,2.0,1.0,1.0,2.0,66.23
2022-11-26 11:29:53.846,0.3781119,0.75566196,1.2721151,0.18178023,0.557147,0.230588,0.44852084,0.6708521,0.97331953,-0.14330263,-0.14711499,0.66216344,0.696225,0.011844324,-0.23085001,0.9180621,0.92633396,0.21421014,-0.08672991,1.2629904,856.63007,942.8571,825.6044,855.42126,959.3773,0.31268310546875,-0.099609375,0.90960693359375,-3.70849609375,-15.723724365234375,21.750030517578125,1,2.0,1.0,1.0,2.0,66.23
2022-11-26 11:29:54.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:54.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:54.853,0.3781119,0.75566196,1.2335993,0.18178023,0.557147,0.230588,0.36810035,0.6708521,0.97331953,-0.14330263,-0.09410913,0.66216344,0.696225,0.011844324,-0.2472326,0.9180621,0.92633396,0.21421014,-0.07745089,1.2629904,944.0659,851.39197,896.1172,859.85345,644.68866,0.14739990234375,0.40911865234375,1.0460205078125,27.0660400390625,34.1839599609375,90.13290405273438,1,2.0,1.0,1.0,2.0,66.23
2022-11-26 11:29:55.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:55.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:55.886,0.3781119,0.75566196,1.2071127,0.18178023,0.557147,0.230588,0.25085866,0.6708521,0.97331953,-0.14330263,-0.17892759,0.66216344,0.696225,0.011844324,-0.24675784,0.9180621,0.92633396,0.21421014,-0.05871923,1.2629904,891.28204,858.24176,882.8205,844.1392,1029.0842,0.12335205078125,0.17626953125,0.9259033203125,-1.45050048828125,15.133056640625,5.06927490234375,1,2.0,1.0,1.0,2.0,66.23
2022-11-26 11:29:56.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-26 11:29:56.899,0.3781119,0.75566196,1.2071127,0.18178023,0.557147,0.230588,0.25085866,0.6708521,0.97331953,-0.14330263,-0.17892759,0.66216344,0.696225,0.011844324,-0.24675784,0.9180621,0.92633396,0.21421014,-0.05871923,1.2629904,931.1722,834.4689,839.304,840.10986,908.20514,-0.07806396484375,0.00726318359375,0.94866943359375,5.211334228515625,3.686065673828125,-23.664093017578125,1,2.0,1.0,1.0,2.0,66.23
2022-11-26 11:29:57.925,0.3781119,0.75566196,1.2071127,0.18178023,0.557147,0.230588,0.25085866,0.6708521,0.97331953,-0.14330263,-0.17892759,0.66216344,0.696225,0.011844324,-0.24675784,0.9180621,0.92633396,0.21421014,-0.05871923,1.2629904,864.2857,872.74725,778.0586,826.0073,850.989,0.31298828125,0.1607666015625,0.8641357421875,-18.363037109375,28.000640869140625,-41.092529296875,1,2.0,1.0,1.0,2.0,66.23
