TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-01-11 22:03:37.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-5257
2023-01-11 22:03:37.630,0.22978376,0.43880635,0.5279105,0.26375204,0.31943896,0.26612884,-0.05722172,0.30741268,0.6569382,0.66137236,0.32143673,0.41877404,0.15026051,0.36796528,0.54411364,0.7271261,-0.009525648,0.4067889,0.4721531,0.47679782,888.86444,877.5824,839.707,705.5311,777.6557,-0.6441650390625,0.06671142578125,0.75213623046875,-2.930908203125,2.295379638671875,0.441131591796875,1,1.0,1.0,1.0,1.0,14.31
2023-01-11 22:03:38.638,0.38654843,0.18496542,0.40829325,0.32520974,0.32840103,0.3272887,-0.022776203,0.46650425,0.8710317,0.57856536,0.27690595,0.5914212,0.13296877,0.40155998,0.5493396,0.87821275,-0.069780946,0.38756618,0.36504722,0.41989753,839.707,857.03296,866.7033,1036.337,883.6264,-0.6485595703125,0.06805419921875,0.7523193359375,-2.43743896484375,2.5421142578125,0.485992431640625,1,1.0,1.0,1.0,1.0,14.31
2023-01-11 22:03:39.647,0.7205769,0.8137266,0.8760615,0.47923154,0.54881066,0.3537043,0.3875575,0.26884526,0.7875395,0.44941512,0.28549284,0.7106927,0.20988697,0.54402685,0.36477497,0.77520716,0.049382746,0.31747967,0.2019961,0.5814138,830.4396,841.7216,900.54944,1051.2454,917.47253,-0.6357421875,0.07086181640625,0.74346923828125,-2.61688232421875,3.147735595703125,0.605621337890625,1,1.0,1.0,1.0,1.0,14.31
2023-01-11 22:03:40.657,0.7581322,0.7957729,0.97015774,0.54821694,0.43662074,0.3938492,0.61319,0.3592208,1.2420704,0.39466912,0.38232937,0.84657264,0.3226875,0.1648179,0.46070337,0.92096,0.2968149,0.08153623,0.3806416,0.7473527,832.4542,822.7839,931.5751,1091.9414,911.8315,-0.6400146484375,0.08575439453125,0.75445556640625,-3.9776611328125,2.714080810546875,0.037384033203125,1,1.0,1.0,1.0,1.0,14.31
2023-01-11 22:03:41.684,0.69848555,0.9320601,0.100135684,0.7880301,0.58288735,0.4971532,-0.38471806,0.8336945,1.2517732,0.49502343,-0.18860073,0.7866985,0.41401267,0.26710483,0.37277442,0.94025064,0.23194383,0.08728161,0.41432157,0.68234617,828.022,842.1245,908.60803,1027.0696,925.5311,-0.64013671875,0.08563232421875,0.7445068359375,-2.564544677734375,1.921539306640625,1.1663818359375,1,1.0,1.0,1.0,1.0,14.31
2023-01-11 22:03:42.712,0.4843014,0.48915166,0.031337995,0.20776343,-0.5038719,0.06538344,-0.3338988,-0.04184539,0.1706268,0.44949254,0.07773169,0.21552794,0.15516028,0.28729945,0.5599272,0.85490716,-0.089923956,0.096916236,0.49367258,0.68062264,840.10986,859.0476,886.8498,879.59705,848.1685,-0.64312744140625,0.08404541015625,0.7564697265625,-2.833709716796875,2.61688232421875,0.740203857421875,1,1.0,1.0,1.0,1.0,14.33
2023-01-11 22:03:43.727,0.58203584,0.47132337,0.11175975,0.53514504,0.2196595,0.12302757,-0.28653076,0.3942999,0.08891462,0.29405096,0.19373862,0.44535708,0.14085399,0.15983692,0.66322935,0.8365836,-0.14100471,0.027786693,0.5678124,0.50746816,838.49817,857.4359,910.2198,960.58606,882.4176,-0.6451416015625,0.0789794921875,0.74835205078125,-2.968292236328125,2.041168212890625,0.530853271484375,1,1.0,1.0,1.0,1.0,14.33
2023-01-11 22:03:44.733,0.28281406,0.39466456,0.0022366224,0.21303332,0.09995849,0.1937753,-0.12675437,0.1192815,0.16872013,0.017672608,0.25548613,0.4565507,0.040035382,-0.10732282,0.6292116,0.88242984,-0.1575405,-0.3449097,0.6360645,0.6570642,866.7033,873.1502,865.09155,771.2088,821.1722,-0.6435546875,0.0797119140625,0.75372314453125,-3.06549072265625,2.594451904296875,0.58319091796875,1,1.0,1.0,1.0,1.0,14.33
2023-01-11 22:03:45.751,0.46876517,0.31050098,0.22533472,0.4563798,0.56209123,0.2981581,0.10381058,0.3429679,1.1856015,0.5310715,0.6311658,0.64521307,0.2528617,0.009432333,0.5100644,0.8386042,-0.1725153,-0.2800339,0.61889726,0.60976535,850.989,865.89746,874.35895,841.7216,850.18317,-0.6439208984375,0.0792236328125,0.75201416015625,-2.67669677734375,2.25799560546875,0.777587890625,1,1.0,1.0,1.0,1.0,14.33
2023-01-11 22:03:46.794,0.6101387,0.23767087,0.2253337,0.57635343,0.68285894,0.2824406,0.04768476,0.59474117,1.1928649,0.54069287,0.63142234,0.70484275,0.34396946,0.0026636408,0.5879731,0.7532736,-0.19009113,-0.24625413,0.65370965,0.47484422,855.82416,863.8828,867.1062,704.7253,751.4652,-0.64306640625,0.0750732421875,0.75634765625,-3.013153076171875,2.743988037109375,0.097198486328125,1,1.0,1.0,1.0,1.0,14.33
